cuentaimputadaid,cuenta_padre,cuenta,cuentaanalisis,sucursal,centrocosto,debe,haber,deudor,acreedor,activo,pasivo,ingreso,gasto,tipocuentaid
40026315,4201 GASTOS DE ADMINISTRACION,4201-64 ARRIENDO DE SALA O ESPACIO,,,,0,0,0,0,0,0,0,0,4
40026316,4201 GASTOS DE ADMINISTRACION,4201-65 GASTOS DE LOGISTICA ALMACEN,,,,0,0,0,0,0,0,0,0,4
40026317,4201 GASTOS DE ADMINISTRACION,4201-66 ALMACENAJE ARCHIVE EXPRESS,,,,0,0,0,0,0,0,0,0,4
40026318,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,,,0,0,0,0,0,0,0,0,4
40026319,4201 GASTOS DE ADMINISTRACION,4201-68 PROMOCION AUTOR,,,,0,0,0,0,0,0,0,0,4
40026332,4201 GASTOS DE ADMINISTRACION,4201-69 OTROS GASTOS DE MKT,,,,0,0,0,0,0,0,0,0,4
40026333,4201 GASTOS DE ADMINISTRACION,4201-70 GASTOS PORTUARIOS,,,,0,0,0,0,0,0,0,0,4
40026334,4201 GASTOS DE ADMINISTRACION,4201-71 PERMISO DE CIRCULACION,,,,0,0,0,0,0,0,0,0,4
40026359,4201 GASTOS DE ADMINISTRACION,4201-72 GASTOS EQUIFAX,,,,0,0,0,0,0,0,0,0,4
40026375,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,,,0,0,0,0,0,0,0,0,4
40026383,4201 GASTOS DE ADMINISTRACION,4201-74 ARRIENDO LEASING,,,,0,0,0,0,0,0,0,0,4
40026393,4201 GASTOS DE ADMINISTRACION,4201-75 SOPORTE INFORMATICO,,,,0,0,0,0,0,0,0,0,4
40026394,4201 GASTOS DE ADMINISTRACION,4201-76 ASESORIA LEGAL,,,,0,0,0,0,0,0,0,0,4
40026396,4201 GASTOS DE ADMINISTRACION,4201-77 GESTIÓN MOBILIARIA,,,,0,0,0,0,0,0,0,0,4
40026398,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,,,0,0,0,0,0,0,0,0,4
40026399,4201 GASTOS DE ADMINISTRACION,4201-79 GASTOS DE ALIMENTACION,,,,0,0,0,0,0,0,0,0,4
40026400,4201 GASTOS DE ADMINISTRACION,4201-80 GASTOS DE MOVILIZACION,,,,0,0,0,0,0,0,0,0,4
40026404,4201 GASTOS DE ADMINISTRACION,4201-81 COLACION,,,,0,0,0,0,0,0,0,0,4
40026401,4201 GASTOS DE ADMINISTRACION,4201-82 ASESORIA COMERCIAL,,,,0,0,0,0,0,0,0,0,4
40026409,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,,,615460,0,615460,0,0,0,0,615460,4
40026449,4201 GASTOS DE ADMINISTRACION,4201-84 GASTOS DE ADM. Y VENTAS AMABOOK,,,,0,0,0,0,0,0,0,0,4
40026450,4201 GASTOS DE ADMINISTRACION,4201-85 DESPACHO VENTAS AMABOOK,,,,0,0,0,0,0,0,0,0,4
40026451,4201 GASTOS DE ADMINISTRACION,4201-86 LICENCIA DE MARCA,,,,0,0,0,0,0,0,0,0,4
40026452,4201 GASTOS DE ADMINISTRACION,4201-87 DERECHO DE MARCAS AMABOOK,,,,0,0,0,0,0,0,0,0,4
40026460,4201 GASTOS DE ADMINISTRACION,4201-88 AGUINALDO,,,,0,0,0,0,0,0,0,0,4
40026461,4201 GASTOS DE ADMINISTRACION,4201-89 SUELDO BASE,,,,0,0,0,0,0,0,0,0,4
40026471,4201 GASTOS DE ADMINISTRACION,4201-90 GASTOS VARIOS,,,,0,0,0,0,0,0,0,0,4
40026472,4201 GASTOS DE ADMINISTRACION,4201-91 MANTENCION CIRCUITO CCTV,,,,0,0,0,0,0,0,0,0,4
40026504,4201 GASTOS DE ADMINISTRACION,4201-92 BONO GERENCIAL ANUAL,,,,0,0,0,0,0,0,0,0,4
40026505,4201 GASTOS DE ADMINISTRACION,4201-93 COMISION POR FACTORING,,,,0,0,0,0,0,0,0,0,4
40026506,4201 GASTOS DE ADMINISTRACION,4201-94 EXAMENES OCUPACIONALES,,,,0,0,0,0,0,0,0,0,4
40026529,4201 GASTOS DE ADMINISTRACION,4201-95 INTERES FACTORING,,,,0,0,0,0,0,0,0,0,4
40026552,4201 GASTOS DE ADMINISTRACION,4201-96 HONORARIOS MANAGEMENT,,,,0,0,0,0,0,0,0,0,4
40026554,4201 GASTOS DE ADMINISTRACION,4201-97 GASTOS DE CORREO,,,,0,0,0,0,0,0,0,0,4
40026559,4201 GASTOS DE ADMINISTRACION,4201-98 HONORARIOS INFLUENCER,,,,0,0,0,0,0,0,0,0,4
40026572,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,,,230985,0,230985,0,0,0,0,230985,4
40026632,4202 GASTOS DE ADMINISTRACION 2,4202 GASTOS DE ADMINISTRACION 2,,,,0,0,0,0,0,0,0,0,4
40026633,4202 GASTOS DE ADMINISTRACION 2,4202-01 ARRIENDOS VEHICULOS FUERA REGION,,,,0,0,0,0,0,0,0,0,4
40026666,4202 GASTOS DE ADMINISTRACION 2,4202-02 GESTION EMPRESARIAL,,,,0,0,0,0,0,0,0,0,4
40026667,4202 GASTOS DE ADMINISTRACION 2,4202-03 INSUMOS DE LIMPIEZA,,,,0,0,0,0,0,0,0,0,4
40026668,4202 GASTOS DE ADMINISTRACION 2,4202-04 INSUMOS DE JARDINERIA,,,,0,0,0,0,0,0,0,0,4
40026669,4202 GASTOS DE ADMINISTRACION 2,4202-05 GASTOS DE ADMINISTRACION,,,,0,0,0,0,0,0,0,0,4
40026670,4202 GASTOS DE ADMINISTRACION 2,4202-06 DERECHOS DE AGUA Y ACCESO,,,,0,0,0,0,0,0,0,0,4
40026671,4202 GASTOS DE ADMINISTRACION 2,4202-07 OTROS SUELDOS,,,,0,0,0,0,0,0,0,0,4
40026672,4202 GASTOS DE ADMINISTRACION 2,4202-08 PERSONAL DE ASEO,,,,0,0,0,0,0,0,0,0,4
40026673,4202 GASTOS DE ADMINISTRACION 2,4202-09 SUPERVISORES,,,,0,0,0,0,0,0,0,0,4
40026674,4202 GASTOS DE ADMINISTRACION 2,4202-10 ALOJAMIENTO TRABAJADORES,,,,0,0,0,0,0,0,0,0,4
40026675,4202 GASTOS DE ADMINISTRACION 2,4202-11 CAPACITACIONES,,,,0,0,0,0,0,0,0,0,4
40026676,4202 GASTOS DE ADMINISTRACION 2,4202-12 COMIDA EQUIPO,,,,0,0,0,0,0,0,0,0,4
40026677,4202 GASTOS DE ADMINISTRACION 2,4202-13 CONSTRUCCION,,,,0,0,0,0,0,0,0,0,4
40026678,4202 GASTOS DE ADMINISTRACION 2,4202-14 DEMANDAS LABORALES,,,,0,0,0,0,0,0,0,0,4
40026679,4202 GASTOS DE ADMINISTRACION 2,4202-15 GASTOS LICENCIAS ERP,,,,0,0,0,0,0,0,0,0,4
40026680,4202 GASTOS DE ADMINISTRACION 2,4202-16 PRACTICANTES,,,,0,0,0,0,0,0,0,0,4
40026681,4202 GASTOS DE ADMINISTRACION 2,4202-17 SERVICIOS EXTERNALIZADOS,,,,0,0,0,0,0,0,0,0,4
40026682,4202 GASTOS DE ADMINISTRACION 2,4202-18 RECICLAJE/BASURA,,,,0,0,0,0,0,0,0,0,4
40026683,4202 GASTOS DE ADMINISTRACION 2,4202-19 JARDINERIA,,,,0,0,0,0,0,0,0,0,4
40026684,4202 GASTOS DE ADMINISTRACION 2,4202-20 LAVANDERIA,,,,0,0,0,0,0,0,0,0,4
40026685,4202 GASTOS DE ADMINISTRACION 2,4202-21 LIMPIEZA DE VIDRIOS,,,,0,0,0,0,0,0,0,0,4
40026686,4202 GASTOS DE ADMINISTRACION 2,4202-22 VIATICO,,,,0,0,0,0,0,0,0,0,4
40026687,4202 GASTOS DE ADMINISTRACION 2,4202-23 EQUIPO DE SEGURIDAD,,,,709710,0,709710,0,0,0,0,709710,4
40026688,4202 GASTOS DE ADMINISTRACION 2,4202-24 ARRIENDOS DE MAQUINARIA,,,,0,0,0,0,0,0,0,0,4
40026691,4202 GASTOS DE ADMINISTRACION 2,4202-25 SEMANA CORRIDA,,,,0,0,0,0,0,0,0,0,4
40026694,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,,,2400,0,2400,0,0,0,0,2400,4
40026700,4202 GASTOS DE ADMINISTRACION 2,4202-27 TAXI,,,,0,0,0,0,0,0,0,0,4
40026729,4202 GASTOS DE ADMINISTRACION 2,4202-28 ELEMENTOS DE PROTECCIÓN PERSONAL,,,,0,0,0,0,0,0,0,0,4
40026761,4202 GASTOS DE ADMINISTRACION 2,4202-29 GASTOS HONORARIOS,,,,0,0,0,0,0,0,0,0,4
40026766,4202 GASTOS DE ADMINISTRACION 2,4202-30 BOTADERO,,,,0,0,0,0,0,0,0,0,4
40026775,4202 GASTOS DE ADMINISTRACION 2,4202-31 UTENSILIOS DE PRODUCCIÓN,,,,0,0,0,0,0,0,0,0,4
40026779,4202 GASTOS DE ADMINISTRACION 2,4202-32 ARRIENDO OFICINA VIRTUAL,,,,0,0,0,0,0,0,0,0,4
40026799,4202 GASTOS DE ADMINISTRACION 2,4202-33 GASTOS MEDICOS PERSONAL,,,,0,0,0,0,0,0,0,0,4
40026806,4202 GASTOS DE ADMINISTRACION 2,4202-34 GPS,,,,0,0,0,0,0,0,0,0,4
40026820,4202 GASTOS DE ADMINISTRACION 2,4202-35 SERVICIOS DATA CENTER,,,,0,0,0,0,0,0,0,0,4
40026821,4202 GASTOS DE ADMINISTRACION 2,4202-36 PERMISOS TELEVISIVOS,,,,0,0,0,0,0,0,0,0,4
40026857,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,,,31363269,0,31363269,0,0,0,0,31363269,4
40026858,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,,,5696355,0,5696355,0,0,0,0,5696355,4
40026859,4202 GASTOS DE ADMINISTRACION 2,4202-39 INSUMOS PACKING,,,,0,0,0,0,0,0,0,0,4
40026860,4202 GASTOS DE ADMINISTRACION 2,4202-40 PACKING,,,,0,0,0,0,0,0,0,0,4
40026861,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,,,0,0,0,0,0,0,0,0,4
40026862,4202 GASTOS DE ADMINISTRACION 2,4202-42 MANO DE OBRA CONSTR INFRAESTRUCTURAS,,,,0,0,0,0,0,0,0,0,4
40026863,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,,,0,0,0,0,0,0,0,0,4
40026864,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,,,0,0,0,0,0,0,0,0,4
40026865,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,,,0,0,0,0,0,0,0,0,4
40026866,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,,,0,0,0,0,0,0,0,0,4
40026892,4202 GASTOS DE ADMINISTRACION 2,4202-47 COSTO MAQUINARIA FRANQUICIADO,,,,0,0,0,0,0,0,0,0,4
40026893,4202 GASTOS DE ADMINISTRACION 2,4202-48 COSTO ACAÍ FRANQUICIADO,,,,0,0,0,0,0,0,0,0,4
40026894,4202 GASTOS DE ADMINISTRACION 2,4202-49 COSTO DESECHABLE FRANQUICIADO,,,,0,0,0,0,0,0,0,0,4
40026904,4202 GASTOS DE ADMINISTRACION 2,4202-50 COSTO DESECHABLES,,,,0,0,0,0,0,0,0,0,4
40026906,4202 GASTOS DE ADMINISTRACION 2,4202-51 INDEMNIZACION SEGUROS,,,,0,0,0,0,0,0,0,0,4
40026909,4202 GASTOS DE ADMINISTRACION 2,4202-52 Recolección Desechos No Peligrosos,,,,0,0,0,0,0,0,0,0,4
40026910,4202 GASTOS DE ADMINISTRACION 2,4202-53 MANTENCION DE DUCTOS,,,,0,0,0,0,0,0,0,0,4
40026912,4202 GASTOS DE ADMINISTRACION 2,4202-54 GASTOS INFLUENCERS,,,,0,0,0,0,0,0,0,0,4
40026913,4202 GASTOS DE ADMINISTRACION 2,4202-55 GASTOS DE OPERACION LOGISTICA,,,,0,0,0,0,0,0,0,0,4
40026914,4202 GASTOS DE ADMINISTRACION 2,4202-56 GASTOS POS VENTAS,,,,0,0,0,0,0,0,0,0,4
40026915,4202 GASTOS DE ADMINISTRACION 2,4202-57 COSTO TOPPINGS FRANQUICIADO,,,,0,0,0,0,0,0,0,0,4
40026928,4202 GASTOS DE ADMINISTRACION 2,4202-58 CERTIFICACIONES,,,,0,0,0,0,0,0,0,0,4
40026944,4202 GASTOS DE ADMINISTRACION 2,4202-59 BENEFICIOS DEL PERSONAL,,,,0,0,0,0,0,0,0,0,4
40026946,4202 GASTOS DE ADMINISTRACION 2,4202-60 INSUMOS,,,,0,0,0,0,0,0,0,0,4
40026947,4202 GASTOS DE ADMINISTRACION 2,4202-61 INTERNET,,,,0,0,0,0,0,0,0,0,4
40026948,4202 GASTOS DE ADMINISTRACION 2,4202-62 COSTO DE FRUTA,,,,0,0,0,0,0,0,0,0,4
40026974,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,,,0,0,0,0,0,0,0,0,4
40026976,4202 GASTOS DE ADMINISTRACION 2,4202-64 GASTO POR ANTICIPO,,,,0,0,0,0,0,0,0,0,4
40026979,4202 GASTOS DE ADMINISTRACION 2,4202-65 GASTOS POR GARANTIA,,,,0,0,0,0,0,0,0,0,4
40026983,4202 GASTOS DE ADMINISTRACION 2,4202-66 GASTOS MUNICIPALES,,,,0,0,0,0,0,0,0,0,4
40027008,4202 GASTOS DE ADMINISTRACION 2,4202-67 GASTOS POR TRATAMIENTOS DE BELLEZA,,,,0,0,0,0,0,0,0,0,4
40027020,4202 GASTOS DE ADMINISTRACION 2,4202-68 TASACION,,,,0,0,0,0,0,0,0,0,4
40027028,4202 GASTOS DE ADMINISTRACION 2,4202-69 RESERVA VEHICULAR,,,,0,0,0,0,0,0,0,0,4
40027037,4202 GASTOS DE ADMINISTRACION 2,4202-70 BIENESTAR DEL PERSONAL,,,,0,0,0,0,0,0,0,0,4
40027038,4202 GASTOS DE ADMINISTRACION 2,4202-71 HERRAMIENTAS Y EQUIPOS MENORES,,,,0,0,0,0,0,0,0,0,4
40027044,4202 GASTOS DE ADMINISTRACION 2,4202-72 ARRIENDO BAÑOS QUIMICOS,,,,0,0,0,0,0,0,0,0,4
40027045,4202 GASTOS DE ADMINISTRACION 2,4202-73 SERVICIO DE TRACTOREO,,,,0,0,0,0,0,0,0,0,4
40027047,4202 GASTOS DE ADMINISTRACION 2,4202-74 DISPOSICIÓN DE RESIDUOS,,,,0,0,0,0,0,0,0,0,4
40027049,4202 GASTOS DE ADMINISTRACION 2,4202-75 ACREDITACIONES PORTUARIAS,,,,0,0,0,0,0,0,0,0,4
40027058,4202 GASTOS DE ADMINISTRACION 2,4202-76 ATENCIÓN ANESTESICA,,,,0,0,0,0,0,0,0,0,4
40027059,4202 GASTOS DE ADMINISTRACION 2,4202-77 PACIENTES PAD,,,,0,0,0,0,0,0,0,0,4
40027060,4202 GASTOS DE ADMINISTRACION 2,4202-78 ATENCIÓN QUIRÚRGICA,,,,0,0,0,0,0,0,0,0,4
40027061,4202 GASTOS DE ADMINISTRACION 2,4202-79 ATENCIÓN BARIATRICA,,,,0,0,0,0,0,0,0,0,4
40027062,4202 GASTOS DE ADMINISTRACION 2,4202-80 ATENCIÓN NUTRIOLOGÍA,,,,0,0,0,0,0,0,0,0,4
40027063,4202 GASTOS DE ADMINISTRACION 2,4202-81 SERVICIOS DE ENFERMERIA,,,,0,0,0,0,0,0,0,0,4
40027064,4202 GASTOS DE ADMINISTRACION 2,4202-82 ATENCIÓN KINESIOLOGICA,,,,0,0,0,0,0,0,0,0,4
40027065,4202 GASTOS DE ADMINISTRACION 2,4202-83 MEDICINA INTERNA,,,,0,0,0,0,0,0,0,0,4
40052228,4202 GASTOS DE ADMINISTRACION 2,4202-84 IVA NO RECUPERABLE,,,,0,0,0,0,0,0,0,0,4
40107043,4202 GASTOS DE ADMINISTRACION 2,4202-85 SERVICIOS ARSENALERIA,,,,0,0,0,0,0,0,0,0,4
40025838,4204 FLUCTUACION DE CAMBIOS,4204 FLUCTUACION DE CAMBIOS,,,,0,0,0,0,0,0,0,0,4
40025839,4204 FLUCTUACION DE CAMBIOS,4204-01 FLUCTUACION DE CAMBIOS,,,,0,0,0,0,0,0,0,0,4
40026584,4204 FLUCTUACION DE CAMBIOS,4204-02 INFORMES DICOM,,,,0,0,0,0,0,0,0,0,4
40026585,4204 FLUCTUACION DE CAMBIOS,4204-03 GESTION SUELDOS LEYAS,,,,0,0,0,0,0,0,0,0,4
40026586,4204 FLUCTUACION DE CAMBIOS,4204-04 GASTOS DE CONSTRUCCION,,,,0,0,0,0,0,0,0,0,4
40026593,4204 FLUCTUACION DE CAMBIOS,4204-05 EQUIPOS DE OFICINA,,,,0,0,0,0,0,0,0,0,4
40026587,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,,,81690,0,81690,0,0,0,0,81690,4
40026588,4204 FLUCTUACION DE CAMBIOS,4204-07 MARKETING Y RRSS,,,,0,0,0,0,0,0,0,0,4
40026589,4204 FLUCTUACION DE CAMBIOS,4204-08 MULTAS CLIENTES,,,,0,0,0,0,0,0,0,0,4
40026590,4204 FLUCTUACION DE CAMBIOS,4204-09 PRACTICANTES,,,,0,0,0,0,0,0,0,0,4
40026591,4204 FLUCTUACION DE CAMBIOS,4204-10 RECICLAJE / BASURA,,,,200000,0,200000,0,0,0,0,200000,4
40026592,4204 FLUCTUACION DE CAMBIOS,4204-11 SERVICIOS TERCERIZADOS,,,,0,0,0,0,0,0,0,0,4
40026645,4204 FLUCTUACION DE CAMBIOS,4204-12 GASTOS DE TRABAJO,,,,0,0,0,0,0,0,0,0,4
40025840,4205 GASTOS FINANCIEROS,4205 GASTOS FINANCIEROS,,,,0,0,0,0,0,0,0,0,4
40025841,4205 GASTOS FINANCIEROS,4205-01 INTERESES Y REAJUSTES,,,,0,0,0,0,0,0,0,0,4
40025842,4205 GASTOS FINANCIEROS,4205-02 INTS PRORROGA PROVEEDORES,,,,0,0,0,0,0,0,0,0,4
40025843,4205 GASTOS FINANCIEROS,4205-04 REAJUSTES PPM,,,,0,0,0,0,0,0,0,0,4
40025921,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,,,0,0,0,0,0,0,0,0,4
40025922,4205 GASTOS FINANCIEROS,4205-06 AMORTIZACION P MARCHA,,,,0,0,0,0,0,0,0,0,4
40025923,4205 GASTOS FINANCIEROS,4205-07 AMORTIZACION INSTALACIONES,,,,0,0,0,0,0,0,0,0,4
40026207,4205 GASTOS FINANCIEROS,4205-08 GASTOS POR INVERSION,,,,0,0,0,0,0,0,0,0,4
40026257,4205 GASTOS FINANCIEROS,4205-09 AMORTIZACION,,,,0,0,0,0,0,0,0,0,4
40026395,4205 GASTOS FINANCIEROS,4205-10 COSTO VENTA DE ACCIONES,,,,0,0,0,0,0,0,0,0,4
40026626,4205 GASTOS FINANCIEROS,4205-11 GASTOS EXTRAORDINARIOS,,,,0,0,0,0,0,0,0,0,4
40026988,4205 GASTOS FINANCIEROS,4205-12 INTERESES PAGARÉ,,,,0,0,0,0,0,0,0,0,4
40026989,4205 GASTOS FINANCIEROS,4205-13 INTERESES CONVENIOS TGR,,,,0,0,0,0,0,0,0,0,4
40025844,4291 CASTIGOS Y AMORTIZACIONES,4291 CASTIGOS Y AMORTIZACIONES,,,,0,0,0,0,0,0,0,0,4
40025845,4291 CASTIGOS Y AMORTIZACIONES,4291-01 CASTIGOS Y AMORTIZACIONES,,,,0,0,0,0,0,0,0,0,4
40025846,4292 CASTIGO DEUDORES MOROSOS,4292 CASTIGO DEUDORES MOROSOS,,,,0,0,0,0,0,0,0,0,4
40025847,4292 CASTIGO DEUDORES MOROSOS,4292-01 CASTIGO DEUDORES MOROSOS,,,,0,0,0,0,0,0,0,0,4
40026151,4292 CASTIGO DEUDORES MOROSOS,4292-02 AMORTIZACION FRANCHE FREE,,,,0,0,0,0,0,0,0,0,4
40026406,4292 CASTIGO DEUDORES MOROSOS,4292-03 DESCUENTO PRONTO PAGO,,,,0,0,0,0,0,0,0,0,4
40026617,4292 CASTIGO DEUDORES MOROSOS,4292-04 BONO ANUAL,,,,0,0,0,0,0,0,0,0,4
40025848,,43 GASTOS DE VENTAS,,,,0,0,0,0,0,0,0,0,4
40025849,4301 GASTOS DE VENTAS,4301 GASTOS DE VENTAS,,,,0,0,0,0,0,0,0,0,4
40025850,4301 GASTOS DE VENTAS,4301-01 COMISIONES MEDIOS DE PAGO,,,,0,0,0,0,0,0,0,0,4
40025851,4301 GASTOS DE VENTAS,4301-02 GASTOS COBRANZA,,,,0,0,0,0,0,0,0,0,4
40025852,4301 GASTOS DE VENTAS,4301-03 PUBLICIDAD,,,,0,0,0,0,0,0,0,0,4
40026647,4301 GASTOS DE VENTAS,4301-04 OTROS DESCUENTOS DEL PERSONAL,,,,0,0,0,0,0,0,0,0,4
40025853,4301 GASTOS DE VENTAS,4301-05 OTROS GASTOS VENTAS,,,,0,0,0,0,0,0,0,0,4
40025926,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,,,0,0,0,0,0,0,0,0,4
40026139,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,,,45028,0,45028,0,0,0,0,45028,4
40026523,4301 GASTOS DE VENTAS,4301-08 COMISIONES GETNET,,,,0,0,0,0,0,0,0,0,4
40026571,4301 GASTOS DE VENTAS,4301-09 COMISION DELIVERY,,,,0,0,0,0,0,0,0,0,4
40026646,4301 GASTOS DE VENTAS,4301-10 COMISIONES E INTERESES,,,,0,0,0,0,0,0,0,0,4
40026743,4301 GASTOS DE VENTAS,4301-11 PRESTACION DE SERVICIO ESPORADICO,,,,0,0,0,0,0,0,0,0,4
40026744,4301 GASTOS DE VENTAS,4301-12 COMISIONES WIRE,,,,0,0,0,0,0,0,0,0,4
40026747,4301 GASTOS DE VENTAS,4301-13 MASTER FREE,,,,0,0,0,0,0,0,0,0,4
40026751,4301 GASTOS DE VENTAS,4301-14 GASTOS DE MATERIALES,,,,0,0,0,0,0,0,0,0,4
40026757,4301 GASTOS DE VENTAS,4301-15 GASTOS DE ADUANA,,,,0,0,0,0,0,0,0,0,4
40026758,4301 GASTOS DE VENTAS,4301-16 MKT FUND,,,,0,0,0,0,0,0,0,0,4
40026774,4301 GASTOS DE VENTAS,4301-17 COMISIONES RAPPEL,,,,0,0,0,0,0,0,0,0,4
40026930,4301 GASTOS DE VENTAS,4301-18 PERDIDA POR ROBO,,,,0,0,0,0,0,0,0,0,4
40026933,4301 GASTOS DE VENTAS,4301-19 COMISIONES AMIPASS,,,,0,0,0,0,0,0,0,0,4
40026935,4301 GASTOS DE VENTAS,4301-20 COSTO PRODUCTO ENTERO,,,,0,0,0,0,0,0,0,0,4
40026936,4301 GASTOS DE VENTAS,4301-21 COSTO PRODUCTO TROZADO,,,,0,0,0,0,0,0,0,0,4
40026937,4301 GASTOS DE VENTAS,4301-22 COSTO PRODUCTO PICADO,,,,0,0,0,0,0,0,0,0,4
40026938,4301 GASTOS DE VENTAS,4301-23 COSTO PRODUCTO CUBO,,,,0,0,0,0,0,0,0,0,4
40026939,4301 GASTOS DE VENTAS,4301-24 MERMAS,,,,0,0,0,0,0,0,0,0,4
40026942,4301 GASTOS DE VENTAS,4301-25 COSTO REMUNERACION PACKING,,,,0,0,0,0,0,0,0,0,4
40026943,4301 GASTOS DE VENTAS,4301-26 COMISIONES AFEX,,,,0,0,0,0,0,0,0,0,4
40026954,4301 GASTOS DE VENTAS,4301-27 COSTO VENTA SEMILLAS,,,,0,0,0,0,0,0,0,0,4
40026958,4301 GASTOS DE VENTAS,4301-28 COMISIONES POR CONVERSIÓN,,,,0,0,0,0,0,0,0,0,4
40026981,4301 GASTOS DE VENTAS,4301-29 CONTROL DE PLAGAS,,,,0,0,0,0,0,0,0,0,4
40027001,4301 GASTOS DE VENTAS,4301-30 COMISIONES EDENRED,,,,0,0,0,0,0,0,0,0,4
40027002,4301 GASTOS DE VENTAS,4301-31 COMISIONES SODEXO,,,,0,0,0,0,0,0,0,0,4
40027023,4301 GASTOS DE VENTAS,4301-32 COSTO MERCH,,,,0,0,0,0,0,0,0,0,4
40027024,4301 GASTOS DE VENTAS,4301-33 MERMAS BODEGA,,,,0,0,0,0,0,0,0,0,4
40027026,4301 GASTOS DE VENTAS,4301-34 INSUMOS PRODUCCION,,,,0,0,0,0,0,0,0,0,4
40027067,4301 GASTOS DE VENTAS,4301-35 COMISIONES POR CAPTACIÓN,,,,0,0,0,0,0,0,0,0,4
40025854,,44 EGRESOS NO OPERACIONALES,,,,0,0,0,0,0,0,0,0,4
40025855,4401 EGRESOS NO OPERACIONALES,4401 EGRESOS NO OPERACIONALES,,,,0,0,0,0,0,0,0,0,4
40025856,4401 EGRESOS NO OPERACIONALES,4401-01 INTERESES PAGADOS,,,,2058309,0,2058309,0,0,0,0,2058309,4
40025857,4401 EGRESOS NO OPERACIONALES,4401-02 REMUNERACIONES DIRECTORES,,,,0,0,0,0,0,0,0,0,4
40025858,4401 EGRESOS NO OPERACIONALES,4401-03 SUELDO EMPRESARIAL,,,,0,0,0,0,0,0,0,0,4
40026265,4401 EGRESOS NO OPERACIONALES,4401-04 INTERESES PAGADOS ITAU,,,,0,0,0,0,0,0,0,0,4
40026266,4401 EGRESOS NO OPERACIONALES,4401-05 INTERESES PAGADOS ITAU,,,,0,0,0,0,0,0,0,0,4
40026267,4401 EGRESOS NO OPERACIONALES,4401-06 INTERESES PAGADOS CHILE,,,,0,0,0,0,0,0,0,0,4
40026802,4401 EGRESOS NO OPERACIONALES,4401-07 INTERESES MUTUO,,,,0,0,0,0,0,0,0,0,4
40025859,4404 COSTO VTAS ACTIVO FIJO,4404 COSTO VTAS ACTIVO FIJO,,,,0,0,0,0,0,0,0,0,4
40025860,4404 COSTO VTAS ACTIVO FIJO,4404-01 COSTO VTAS ACTIVO FIJO,,,,0,0,0,0,0,0,0,0,4
40026616,4404 COSTO VTAS ACTIVO FIJO,4404-07 PERDIDA VENTA AF,,,,0,0,0,0,0,0,0,0,4
40025861,4405 REAJUSTE CRED. FISCAL,4405 REAJUSTE CRED. FISCAL,,,,0,0,0,0,0,0,0,0,4
40025862,4405 REAJUSTE CRED. FISCAL,4405-01 REAJUSTE CRED. FISCAL,,,,0,0,0,0,0,0,0,0,4
40025863,,45 CORRECCION MONETARIA,,,,0,0,0,0,0,0,0,0,4
40025864,4501 CORRECCION MONETARIA,4501 CORRECCION MONETARIA,,,,0,0,0,0,0,0,0,0,4
40025865,4501 CORRECCION MONETARIA,4501-01 CAPITAL PROPIO INICIAL,,,,0,0,0,0,0,0,0,0,4
40025866,4501 CORRECCION MONETARIA,4501-02 AUMENTOS DE CAPITAL,,,,0,0,0,0,0,0,0,0,4
40025867,4501 CORRECCION MONETARIA,4501-03 DISMINUCIONES DE CAPITAL,,,,0,0,0,0,0,0,0,0,4
40025868,4501 CORRECCION MONETARIA,4501-04 IMPUESTO PROVISIONAL,,,,0,0,0,0,0,0,0,0,4
40025869,4501 CORRECCION MONETARIA,4501-05 ACTIVO INMOVILIZADO,,,,0,0,0,0,0,0,0,0,4
40025870,4501 CORRECCION MONETARIA,4501-06 EXISTENCIAS,,,,0,0,0,0,0,0,0,0,4
40025871,4501 CORRECCION MONETARIA,4501-07 DEUDA MONEDA EXTRANJERA,,,,0,0,0,0,0,0,0,0,4
40025872,4501 CORRECCION MONETARIA,4501-08 GASTOS DIFERIDOS,,,,0,0,0,0,0,0,0,0,4
